index,q_year,request_status,fuel,NAME,state,$2022_poi_cost/kw,$2022_network_cost/kw,$2022_total_cost/kw,nameplate_mw,lat,lon
788,2020,Complete,Natural Gas,essex,NJ,78.85440218,0,78.85440218,5,40.78645921,-74.24609663
789,2020,Complete,Solar,armstrong,PA,8.740119636,29.800378,38.54049764,10,40.8178373,-79.46378371
790,2020,Complete,Solar,berks,PA,21.85860371,35.54576678,57.4043705,5,40.41551389,-75.92318433
791,2020,Complete,Solar,bradford,PA,0.204286016,7.517725389,7.722011405,15,41.78869215,-76.51570822
792,2020,Complete,Solar,burlington,NJ,37.79291296,0,37.79291296,5,39.87681868,-74.66931433
793,2020,Complete,Solar,camden,NJ,7.537688442,100,107.5376884,19.9,39.80338264,-74.96387341
794,2020,Complete,Solar,crawford,PA,3.724760457,12.69997142,16.42473188,15,41.6848279,-80.10872001
795,2020,Complete,Solar,erie,PA,9.676865185,32.99431272,42.6711779,16,41.9927335,-80.03291079
796,2020,Complete,Solar,essex,VA,0,0,0,20,37.93378669,-76.94238023
797,2020,Complete,Solar,fayette,PA,41.68346872,142.1242701,183.8077389,15,39.91812937,-79.6439364
798,2020,Complete,Solar,frederick,VA,4.054087086,13.82284598,17.87693307,30,39.20177863,-78.26012305
799,2020,Complete,Solar,gloucester,NJ,89.80913674,306.2139117,396.0230485,10,39.71581067,-75.13995546
800,2020,Complete,Solar,hancock,WV,18.52519424,63.16364236,81.6888366,30,40.51943859,-80.57461608
801,2020,Complete,Solar,james city,VA,0,0,0,20,37.31157773,-76.76940422
802,2020,Complete,Solar,morris,NJ,1.537303858,16.4408973,17.97820116,19.8,40.86247792,-74.54435366
803,2020,Complete,Solar,northampton,PA,12.4196612,169.6502506,182.0699118,8.8,40.74935147,-75.31163812
804,2020,Complete,Solar,somerset,MD,0,0,0,3.9,38.1163542,-75.75118623
805,2020,Complete,Solar,washington,MD,36.91721241,125.8732066,162.790419,16,39.60680917,-77.81714716
806,2020,Complete,Solar,wayne,PA,2.866853607,9.774845736,12.64169934,17,41.64938475,-75.29956506
807,2020,Complete,Solar Hybrid,allegheny,PA,0,0,0,17.5,40.47039917,-79.98554139
808,2020,Complete,Solar Hybrid,bucks,PA,0,0,0,2,40.3374017,-75.10876276
809,2020,Complete,Solar Hybrid,columbia,PA,0,0,0,2,41.04821776,-76.40564977
810,2020,Complete,Solar Hybrid,dauphin,PA,0,0,0,3,40.41397293,-76.77655524
811,2020,Complete,Solar Hybrid,lackawanna,PA,0,0,0,2,41.43547951,-75.60418146
812,2020,Complete,Solar Hybrid,lancaster,PA,0,0,0,6,40.0379531,-76.24722217
813,2020,Complete,Solar Hybrid,montour,PA,0,0,0,2,41.02870303,-76.66086657
814,2020,Complete,Solar Hybrid,northumberland,PA,0,0,0,8,40.84760963,-76.70862527
815,2020,Complete,Solar Hybrid,perry,PA,0,0,0,6,40.40222298,-77.25944941
816,2020,Complete,Solar Hybrid,wayne,PA,0,0,0,3,41.64938475,-75.29956506
817,2020,Complete,Storage,anne arundel,MD,0,0,0,2.5,39.00668786,-76.60327934
818,2020,Complete,Storage,chesapeake,VA,0,0,0,20,36.67670048,-76.30545744
819,2020,Complete,Storage,prince george's,MD,0,0,0,1,38.83070039,-76.8496441
820,2020,Complete,Storage,whiteside,IL,0,0,0,0.5,41.75509713,-89.91556058
821,2020,Complete,Storage,wicomico,MD,0,0,0,3,38.37287843,-75.62738513
822,2020,Complete,Storage,worcester,MD,0,0,0,1,38.21290662,-75.33190011
823,2020,Withdrawn,Solar,accomack,VA,8.511917333,120.8692261,129.3811435,60,37.76707161,-75.63234615
824,2020,Withdrawn,Solar,adams,OH,37.95551666,685.2570389,723.2125555,49.9,38.84541072,-83.4718964
825,2020,Withdrawn,Solar,atlantic,NJ,109.9363894,5414.954494,5524.890883,63,39.47538693,-74.65848483
826,2020,Withdrawn,Solar,beaufort,NC,21.7053892,879.7704192,901.4758084,80,35.48572531,-76.84393571
827,2020,Withdrawn,Solar,bedford,PA,21.75163313,74.16453281,95.91616595,5,40.00586266,-78.49123865
828,2020,Withdrawn,Solar,boyle,KY,16.34288128,7.762868608,24.10574989,50,37.62680591,-84.86337504
829,2020,Withdrawn,Solar,bradford,PA,14.70318468,255.4495968,270.1527815,67,41.78869215,-76.51570822
830,2020,Withdrawn,Solar,burlington,NJ,898.9032754,68.09132875,966.9946042,24.2,39.87681868,-74.66931433
831,2020,Withdrawn,Solar,columbia,PA,42.90006336,118.2816033,161.1816666,20,41.04821776,-76.40564977
832,2020,Withdrawn,Solar,crawford,PA,11.75791499,46.20176618,57.95968117,50,41.6848279,-80.10872001
833,2020,Withdrawn,Solar,cumberland,NJ,109.2724779,771.9554283,881.2279063,3,39.37167069,-75.10660259
834,2020,Withdrawn,Solar,dekalb,IL,50.19312432,37.64484324,87.83796757,81.4,41.89372684,-88.76958542
835,2020,Withdrawn,Solar,franklin,PA,61.33598157,395.16197,456.4979516,85,39.92956518,-77.72157791
836,2020,Withdrawn,Solar,henry,IN,12.15,638.00716,650.15716,100,39.93029017,-85.39625719
837,2020,Withdrawn,Solar,henry,VA,0,0,0,14,36.68227381,-79.87742515
838,2020,Withdrawn,Solar,howard,IN,5.365912687,10.72501584,16.09092853,150,40.48527731,-86.11351892
839,2020,Withdrawn,Solar,huntingdon,PA,3.29714407,448.0410957,451.3382397,33.5,40.42191613,-77.97726673
840,2020,Withdrawn,Solar,jay,IN,0.102143008,13.84378235,13.94592536,150,40.43781032,-85.00576229
841,2020,Withdrawn,Solar,kent,DE,0,0,0,1.5,39.08646624,-75.56884914
842,2020,Withdrawn,Solar,king george,VA,10.2143008,593.1553155,603.3696163,50,38.26817691,-77.15851654
843,2020,Withdrawn,Solar,louisa,VA,107.2501584,1132.204019,1239.454177,20,37.97849713,-77.9627492
844,2020,Withdrawn,Solar,luzerne,PA,13.41924797,557.8948053,571.3140532,68,41.17821699,-75.9850149
845,2020,Withdrawn,Solar,mercer,PA,160.6738426,1022.220023,1182.893866,24,41.30248872,-80.25816981
846,2020,Withdrawn,Solar,mifflin,PA,74.34303726,253.480582,327.8236192,5,40.60866915,-77.61344346
847,2020,Withdrawn,Solar,montgomery,PA,49.76066539,169.664341,219.4250064,4,40.2119886,-75.36813071
848,2020,Withdrawn,Solar,montour,PA,101.0684878,1110.689487,1211.757975,3,41.02870303,-76.66086657
849,2020,Withdrawn,Solar,nottoway,VA,0,192.8020776,192.8020776,8,37.14359374,-78.05064246
850,2020,Withdrawn,Solar,pickaway,OH,9.777414726,93.48721543,103.2646302,200,39.64170392,-83.0243386
851,2020,Withdrawn,Solar,queen anne's,MD,18.82053966,707.7600299,726.5805696,100,39.06198912,-76.03530977
852,2020,Withdrawn,Solar,somerset,PA,26.76223247,3972.66565,3999.427882,5,39.97162671,-79.02670354
853,2020,Withdrawn,Solar,suffolk,VA,28.25956554,476.0750055,504.334571,177.5,36.70155393,-76.63603554
854,2020,Withdrawn,Solar,sussex,DE,40.05782965,1051.529026,1091.586855,105,38.66143781,-75.39031349
855,2020,Withdrawn,Solar,washington,MD,98.86670773,337.0966743,435.963382,24,39.60680917,-77.81714716
856,2020,Withdrawn,Solar,wicomico,MD,0,14.18652889,14.18652889,7.2,38.37287843,-75.62738513
857,2020,Withdrawn,Solar,york,PA,60.79848572,207.2989766,268.0974623,5,39.92283716,-76.73159403
858,2020,Withdrawn,Solar Hybrid,accomack,VA,30.6429024,759.1447105,789.7876129,70,37.76707161,-75.63234615
859,2020,Withdrawn,Solar Hybrid,beaver,PA,21.85860371,405.4260274,427.2846311,5,40.68266486,-80.34970598
860,2020,Withdrawn,Solar Hybrid,clarion,PA,0,0,0,4,41.19309854,-79.42292562
861,2020,Withdrawn,Solar Hybrid,cumberland,PA,14.33817044,3405.250343,3419.588514,20,40.16284441,-77.26417094
862,2020,Withdrawn,Solar Hybrid,dauphin,PA,21.85860371,575.4737071,597.3323108,5,40.41397293,-76.77655524
863,2020,Withdrawn,Solar Hybrid,dinwiddie,VA,0,0,0,10,37.07544384,-77.6345015
864,2020,Withdrawn,Solar Hybrid,garrett,MD,28.9454109,98.69249189,127.6379028,20,39.52786077,-79.27355126
865,2020,Withdrawn,Solar Hybrid,hertford,NC,0,216.0862475,216.0862475,35,36.3607755,-76.98104134
866,2020,Withdrawn,Solar Hybrid,lackawanna,PA,0,0,0,3,41.43547951,-75.60418146
867,2020,Withdrawn,Solar Hybrid,magoffin,KY,29.40079753,100.2451816,129.6459791,3.7,37.70820545,-83.0657714
868,2020,Withdrawn,Solar Hybrid,mercer,PA,6.616064114,277.7173435,284.3334077,125,41.30248872,-80.25816981
869,2020,Withdrawn,Solar Hybrid,northumberland,PA,20.83717363,1638.578134,1659.415308,5,40.84760963,-76.70862527
870,2020,Withdrawn,Solar Hybrid,perry,PA,0,0,0,3,40.40222298,-77.25944941
871,2020,Withdrawn,Solar Hybrid,prince george,VA,0,294.2497471,294.2497471,20,37.1854013,-77.22950752
872,2020,Withdrawn,Storage,accomack,VA,107.2501584,473.0284579,580.2786163,20,37.76707161,-75.63234615
873,2020,Withdrawn,Storage,botetourt,VA,0,0,0,20,37.55537192,-79.80992902
874,2020,Withdrawn,Storage,charlotte,VA,42.90006336,1376.521892,1419.421955,50,37.01909701,-78.66314092
875,2020,Withdrawn,Storage,dorchester,MD,13.3770605,2533.666012,2547.043073,100,38.45413522,-76.02752426
876,2020,Withdrawn,Storage,queen anne's,MD,37.64107932,1602.145611,1639.78669,50,39.06198912,-76.03530977
877,2020,Withdrawn,Storage,rockingham,VA,21.45003168,196.1178235,217.5678552,100,38.50786076,-78.87099376
878,2020,Withdrawn,Wind Onshore,grayson,VA,5.940575323,4.632292014,10.57286734,105.4,36.65677268,-81.23216244
879,2021,Complete,Solar Hybrid,lynchburg,VA,0,0,0,8,37.40007824,-79.19884219
880,2021,Withdrawn,Solar Hybrid,burlington,NJ,57.9093528,197.4481672,255.35752,1.2,39.87681868,-74.66931433
